제조사,제품명,신고번호,등록일,유통기한,기능성,cluster
광동헬스바이오(주) 2공장,멀티비타민 제우스 포 맨,200400200141723,20230707,제조일로부터 24개월,"[칼슘] ①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌
[홍삼] ①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
[마그네슘] ①에너지 이용에 필요 ②신경과 근육 기능 유지에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[베타카로틴] ①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
[셀렌]유해산소로부터 세포를 보호하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[구리] ①철의 운반과 이용에 필요 ②유해산소로부터 세포를 보호하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[망간] ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
",3
광동헬스바이오(주) 2공장,멀티비타민 헤라 포 우먼,200400200141625,20230110,제조일로부터 24개월,"[칼슘]
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[홍삼]
①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
[마그네슘]
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민C]
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[베타카로틴]
① 어두운 곳에서 시각 적응을 위해 필요
② 피부와 점막을 형성하고 기능을 유지하는데 필요
③ 상피세포의 성장과 발달에 필요
[판토텐산]
 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신]
 체내 에너지 생성에 필요
[크롬]
 체내 탄수화물, 지방, 단백질 대사에 관여
[비타민B1]
 탄수화물과 에너지 대사에 필요
[비타민B6]
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]
 정상적인 엽산 대사에 필요
[비오틴]
 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[아연]
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요
[비타민B2]
체내 에너지 생성에 필요
[구리]
① 철의 운반과 이용에 필요
② 유해산소로부터 세포를 보호하는데 필요
[망간]
① 뼈 형성에 필요
② 에너지 이용에 필요
③ 유해산소로부터 세포를 보호하는데 필요
[비타민D]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌
[셀렌]
 유해산소로부터 세포를 보호하는데 필요
[엽산]
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",3
(주)알피바이오,메가루테인,20040017006849,20200207,제조일로부터 24개월,"[루테인지아잔틴복합추춤물]노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[헤마토코쿠스추출물]①눈의 피로도 개선에 도움을 줄 수 있음",0
(주)한풍네이처팜,메가플러스올인원멀티팩솔루션,20120019007559,20220530,제조일로부터 24개월까지,"[밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음
[비타민B1] ①탄수화물과 에너지 대사에 필요
[비타민B2] ①체내 에너지 생성에 필요
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] ①정상적인 엽산 대사에 필요
[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요
[크롬] ①체내 탄수화물, 지방, 단백질 대사에 관여
[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E] ①항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스 추출물] ①눈의 피로도 개선에 도움을 줄 수 있음
[코엔자임Q10] ①항산화·높은 혈압 감소에 도움을 줄 수 있음",3
(주)비오팜,메타볼 프리미엄,200400170211473,20230330,제조일로부터 24개월,"[홍경천추출물] 스트레스로 인한 피로 개선에 도움을 줄 수 있음
[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[코엔자임Q10] ①항산화·높은 혈압 감소에 도움을 줄 수 있음
[셀렌] ①유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B1] (1) 탄수화물과 에너지 대사에 필요
[비타민B2] (1) 체내 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[크롬] (1) 체내 탄수화물, 지방, 단백질 대사에 관여
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[비타민A] ①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
[비타민B12] (1) 정상적인 엽산 대사에 필요
[비오틴] (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",3
(주)알피바이오,메타볼프리미엄,200400170061073,20210119,제조일로부터 24개월까지,"[홍경천 추출물]
스트레스로 인한 피로 개선에 도움을 줄 수 있음
[마그네슘]
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민C]
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[코엔자임Q10]
①항산화·높은 혈압 감소에 도움을 줄 수 있음
[비타민E]
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B1]
①탄수화물과 에너지 대사에 필요
[비타민B2]
①체내 에너지 생성에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]
①정상적인 엽산 대사에 필요
[크롬]
체내 탄수화물, 지방, 단백질 대사에 기여
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌]
①유해산소로부터 세포를 보호하는데 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민A]
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비오틴]
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",3
(주)서흥,면역·멀티비타민,200400200061526,20200709,제조일부터 24개월,"비타민C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

홍삼 : 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

비타민B2 : ①체내 에너지 생성에 필요

비타민B1 : ①탄수화물과 에너지 대사에 필요

비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민B12 : ①정상적인 엽산 대사에 필요",3
에스에스바이오팜(주),면역력 기억력 엔 홍삼천,20160012278119,20210204,제조일로부터 24개월,"[홍삼]①면역력 증진∙피로개선∙혈소판 응집억제를 통한 혈액흐름∙기억력개선∙항산화에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[비타민C]①결합조직의 형성과 기능유지에 필요 ②철의 흡수에 필요 ③유해산소로부터 세포를 보호하는데 필요",0
엔피케이(주),면역비타힘,201000190041001,20200608,제조일부터 24 개월,"[홍삼]①면역력 증진·피로개선에 도움을 줄 수 있음②혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음 
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요",3
(주)유유헬스케어,면역비타힘,200400151071129,20231221,제조일로부터 24개월,"[홍삼] 면역력 증진 · 피로개선 · 혈소판 응집억제를 통한 혈액흐름 · 기억력 개선 · 항산화에 도움을 줄 수 있음
[비타민A] 어두운 곳에서 시각 적응을 위해 필요/피부와 점막을 형성하고 기능을 유지하는데 필요/상피세포의 성장과 발달에 필요
[비타민 B1] 탄수화물과 에너지 대사에 필요
[비타민 B2] 체내 에너지 생성에 필요
[비타민 B6] 단백질 및 아미노산 이용에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C] 결합조직 형성과 기능유지에 필요/철의 흡수에 필요/항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요/뼈의 형성과 유지에 필요/골다공증발생 위험 감소에 도움을 줌
[나이아신] 체내 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요/정상적인 세포분열에 필요
[엽산] 세포와 혈액생성에 필요/태아 신경관의 정상 발달에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",3
