제조사,제품명,신고번호,등록일,유통기한,기능성
(주)오투바이오,비움다이어트클린,20130020008361,20220304,제조일로부터 24개월,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음"
(주)오투바이오,비움배변,2013002000896,20170223,24개월,"①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

①배변활동 원활에 도움을 줄 수 있음"
주식회사 코스팜,비움보감,20172880236204,20230113,제조일로부터 24개월,"[차전자피식이섬유]
1) 혈중 콜레스테롤 개선 · 배변활동 원활에 도움을 줄 수 있음

[가르시니아캄보지아 추출물]
1) 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음"
(주)오투바이오,비움비책 (VIUM VICHAEK),20130020008396,20221027,제조일로부터 24개월 ,배변활동 원활에 도움을 줄 수 있음
(주)한풍네이처팜,비움상자,20120019007642,20221115,제조일로부터 24개월까지,"[차전자피식이섬유] 혈중 콜레스테롤 개선, 배변활동 원활에 도움을 줄 수 있음
[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음"
코스맥스바이오(주),비움솔루션 클렌즈,200400200023136,20220318,제조일로부터 2년,혈중 콜레스테롤 개선 · 배변활동 원활에 도움을 줄 수 있음.
엔피케이(주),비움스트레스,20100019004722,20170824,제조일로부터 24개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[테아닌]① 스트레스로 인한 긴장완화에 도움을 줄 수 있음"
(주)유유헬스케어,비움에좋은알로애[愛]프리미엄,20040015107940,20210601,제조일로부터 24개월,①배변활동 원활에 도움을 줄 수 있음
동서바이오팜(주) 안성공장,비움의 기적 프리미엄,2022001137040,20230315,제조일로부터 18개월까지,"[차전자피식이섬유] ①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음

[프로바이오틱스]유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음"
한국파낙스제조(주)제2공장,비움코드쾌변다이어트,2009002000835,20230711,제조일로부터 24개월,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음"
주식회사 코스팜,비움톡스,20172880236135,20210629,제조일로부터 24개월,배변활동 원활에 도움을 줄 수 있음.
엠에스바이오텍(주),비워락,20040020020620,20200701,제조일로부터 18개월,"* L-테아닌
① 스트레스로 인한 긴장완화에 도움을 줄 수 있음

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음"
주식회사 노바렉스2공장,비전 브레인 플러스(Vision Brain+)(전량수출용),200600200081082,20240628,제조일로부터 24개월,"[루테인지아잔틴복합추출물(기능성원료인정 제2018-11호)] (국문) 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈건강에 도움을 줄 수 있음, (영문) May help the eye health by maintaining the density of macular pigments which can be decreased by aging
[은행잎추출물] 기억력 개선･혈행 개선에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[헤마토코쿠스추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요"
유니시티글로벌매뉴팩쳐링(유),비전 에센셜 베타카로틴,2015000612712,20160601,제조일로부터 24개월,"[비타민E]①유해산소로부터 세포를 보호하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[베타카로틴]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요"
주식회사 노바렉스2공장,비전 에센셜 플러스,20060020008569,20200916,제조일로부터 24개월,"(국문) 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈건강에 도움을 줄 수 있음 (영문) May help the eye health by maintaining the density of macular pigments which can be decreased by aging
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①눈의 피로도 개선에 도움을 줄 수 있음
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요"
주식회사 노바렉스2공장,비전 에센셜 플러스(전량수출용),20060020008800,20220125,제조일로부터 24개월,"(국문) 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈건강에 도움을 줄 수 있음
(영문) May help the eye health by maintaining the density of macular pigments which can be decreased by aging
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①눈의 피로도 개선에 도움을 줄 수 있음
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요"
(주)한국씨엔에스팜,비전포스,200400200072423,20200813,제조일로부터 24개월 까지,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

[헤마토코쿠스추출물] 눈의 피로도 개선에 도움을 줄 수 있음

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민B1] 탄수화물과 에너지 대사에 필요

[비타민B2] 체내 에너지 생성에 필요

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[셀렌] 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)한국씨엔에스팜,비전포커스,200400200072126,20190307,제조일로부터 24개월까지,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
코스맥스엔비티(주),비젼브레인원,200700170352347,20230224,제조일로부터 24개월,"[EPA 및 DHA 함유 유지]
혈중 중성지질 개선･혈행 개선에 도움을 줄 수 있음
[마리골드꽃추출물]
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스 추출물]
눈의 피로도 개선에 도움을 줄 수 있음
[은행잎 추출물]
기억력 개선･혈행 개선에 도움을 줄 수 있음
[포스파티딜세린]
노화로 인해 저하된 인지력 개선･자외선에 의한 피부 손상으로부터 피부 건강 유지･피부보습에 도움을 줄 수 있음
[비타민 E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
엠에스바이오텍(주),비젼케어 프리미엄 루테인 플러스,200400200201078,20221125,제조일로부터 24개월,"마리골드꽃추출물
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

비타민A
1. 어두운 곳에서 시각 적응을 위해 필요
2. 피부와 점막을 형성하고 기능을 유지하는데 필요
3. 상피세포의 성장과 발달에 필요

비타민 B2
체내 에너지 생성에 필요

비타민 B6
1. 단백질 및 아미노산 이용에 필요
2. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민 E
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

셀렌
유해산소로부터 세포를 보호하는데 필요

아연
1. 정상적인 면역기능에 필요
2. 정상적인 세포분열에 필요"
한국바이오팜(주)에이치피,비젼플러스 비타민A 700,20040020046448,20150522,24개월,①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
(주)서흥,비즈니스 또박한팩,200400200061766,20220511,제조일로부터 24개월,"밀크씨슬 추출물 : 간 건강에 도움을 줄 수 있음
홍경천 추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
마리골드꽃추출물 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
코엔자임Q10 : 항산화·높은 혈압 감소에 도움을 줄 수 있음
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민B12 : 정상적인 엽산 대사에 필요"
(주)농업회사법인 비엔케어,비즈랩 프로폴리스 스프레이,2006001702257,20190412,제조일로부터 24개월,①·구강에서의 항균작용에 도움을 줄 수 있음
서울프로폴리스(주),비즈랩 프로폴리스 스프레이,2010002006066,20241106,24개월,구강에서의 항균작용에 도움을 줄 수 있음
(주)케이지앤에프,비즈와카사겐업,2004001602083,20150522,제조일로부터 2년,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]①체내 에너지 생성에 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
"
(주)케이지앤에프,비즈와카사겐플래티늄,20040016020102,20150522,제조일로부터 2년,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]①체내 에너지 생성에 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
"
