제조사,제품명,신고번호,등록일,유통기한,기능성
바이오디피씨(주),더베지 얌 콜라겐 2000,2023000462452,20250110,제조일로부터 2년까지,"[저분자콜라겐펩타이드]
(국문) 1) 피부 보습에 도움을 줄 수 있음
         2) 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음
(영문) 1) May help to maintain skin moisturizing
         2) May help to maintain skin health from skin damage by UV radiation

[비타민C]
1) 결합조직 형성과 기능유지에 필요
2) 철의 흡수에 필요
3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)비오팜,더브레인골드,200400170211219,20211210,제조일로부터 24개월까지,"[은행잎추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음

[포스파티딜세린] 노화로 인해 저하된 인지력 개선·자외선에 의한 피부 손상으로부터 피부 건강 유지·피부보습에 도움을 줄 수 있음

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
(주)한국인삼공사,더블 눈케어,20040020013413,20231114,제조일로부터 2년,"(EPA 및 DHA 함유 유지) 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
(마리골드꽃추출물) 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
(비타민 A) ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
(차즈기추출물) (국문)  눈의 피로도 개선에 도움을 줄 수 있음, (영문) May help to improve eye fatigue"
(주)알피바이오,더블 마스터 장 앤 스킨,200400170061503,20220712,제조일로부터 18개월,"[프로바이오틱스 HY7714]
① 피부 보습에 도움을 줄 수 있음(생리활성기능)
② 자외선에 의한 피부손상으로부터 피부 건강 유지에 도움을 줄 수 있음(생리활성기능)
③ 유산균 증식 및 유해균 억제․배변활동 원활에 도움을 줄 수 있음, 장 건강에 도움을 줄 수 있음

[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
주식회사한미양행,더블 아이케어 루테인 아스타잔틴,200400150831309,20200602,제조일로부터 24개월,"[루테인] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
[아스타잔틴] 눈의 피로도 개선에 도움을 줄 수 있음.
[비타민A] 어두운 곳에서 시각 적응을 위해 필요. 피부와 점막을 형성하고 기능을 유지하는데 필요. 상피세포의 성장과 발달에 필요."
코스맥스바이오(주),더블 어린 콜라겐 플러스,200400200023683,20240626,제조일로부터 2년.,"1) 저분자콜라겐펩타이드 : 피부 보습에 도움을 줄 수 있음, 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음.
2) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
3) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요."
(주)한풍네이처팜,더블라이프Ⅱ,20120019007196,20161229,제조일로부터 24개월,①피부건강에 도움을 줄 수 있음 ②장 건강에 도움을 줄 수 있음 ③면역력 증진에 도움을 줄 수 있음 
(주)한국씨엔에스팜,더블아이 루테인베타카로틴 ,200400200072178,20190513,제조일로부터 24개월,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[베타카로틴] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
엠에스바이오텍(주),더블에너지 믹스,200400200201240,20240103,제조일로부터 24개월,"* 나이아신
① 체내 에너지 생성에 필요

*베타카로틴
① 어두운 곳에서 시각 적응을 위해 필요
② 피부와 점막을 형성하고 기능을 유지하는데 필요
③ 상피세포의 성장과 발달에 필요

* 비오틴
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 비타민B1
① 탄수화물과 에너지 대사에 필요

* 비타민B2
① 체내 에너지 생성에 필요

* 비타민B6
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 비타민B12
① 정상적인 엽산 대사에 필요

* 비타민C
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

* 비타민E
① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

*셀렌
① 유해산소로부터 세포를 보호하는데 필요

*식이섬유
① 식이섬유 보충

* 엽산
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 판토텐산
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
엔피케이(주),더블초임계rTG오메가루테인,201000190041144,20211224,제조일로부터 24개월,"[EPA 및 DHA 함유 유지]
①혈중 중성지질 개선 · 혈행 개선에 도움을 줄 수 있음
②건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[마리골드꽃추출물]
①노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[비타민A]
①어두운 곳에서 시각 적응을 위해 필요
②피부와 점막을 형성하고 기능을 유지하는데 필요
③상피세포의 성장과 발달에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[비타민E]
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[셀렌]
①유해산소로부터 세포를 보호하는데 필요"
주식회사 노바렉스2공장,더블케어 루테인 오메가3,20060020008572,20200917,제조일로부터 2년,"혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①탄수화물과 에너지 대사에 필요
①체내 에너지 생성에 필요"
(주)녹십초알로에,더사리오,2004001701357,20150609,제조일로부터 12개월,"[알로에겔 제품]①피부건강에 도움을 줄 수 있음 ②장 건강에 도움을 줄 수 있음 ③면역력 증진에 도움을 줄 수 있음 
"
코스맥스엔비티(주),더스킨 히알루론산,200700170352168,20220728,제조일로부터 18개월까지,"[히알루론산]
피부보습에 도움을 줄 수 있음"
코스맥스엔비티(주),더올케어콜라겐,200700170352672,20240325,제조일로부터 24개월,"[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민C]
결합조직 형성과 기능유지에 필요
철의 흡수에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[저분자 피쉬 콜라겐 펩타이드 (Naticol® BPMG)(제2023-25호)]
피부 보습에 도움을 줄 수 있음
자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음"
(주)코리아화인에프티,더웰스 멀티맥스 멀티비타민(The wells Multimax Multi-vitamin),20040017039474,20180725,제조일로부터 24개월,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
"
(주)코리아화인에프티,더웰스 아이러브 The wells eyelove 눈사랑 루테인,20040017039482,20190222,제조일로부터 24개월까지,"[비타민 A]① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요
[비타민 E]① 유해산소로부터 세포를 보호하는데 필요
[베타카로틴] ① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요
[마리골드꽃추출물]노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌"
(주)코리아화인에프티,더웰스 클로렐라(The wells chlorella),20040017039478,20180801,24개월,[클로렐라 제품]①피부건강·항산화에 도움을 줄 수 있음
주식회사 노바렉스2공장,더작 식물성알티지오메가3프리미엄,20060020008613,20210104,제조일로부터 2년,"(가) 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
(나) 기억력 개선에 도움을 줄 수 있음
(다) 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
(가) 어두운 곳에서 시각 적응을 위해 필요
(나) 피부와 점막을 형성하고 기능을 유지하는데 필요
(다) 상피세포의 성장과 발달에 필요"
코스맥스엔비티(주),더조인트7,200700170352604,20231214,제조일로부터 24개월,"[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[NAG]
관절 및 연골 건강 ･ 피부보습에 도움을 줄 수 있음

[엠에스엠]
관절 및 연골건강에 도움을 줄 수 있음"
(주)알피바이오,더좋은 오메가3&오메가7,200400170061753,20240910,제조일로부터 24개월,"[EPA 및 DHA 함유 유지]
①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음 ③건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[팔밋올레산 함유 명태(알래스카폴락)유래 정제어유(제2024-18호)]
(국문) ① 피부 보습에 도움을 줄 수 있음, ② 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음
(영문) ① May help to moisturize (dry) skin, ② May help to maintain good skin health by protecting against damage from UV exposure

[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요"
코스맥스엔비티(주),더케이투비타D,200700170352509,20230821,제조일로부터 24개월,"[비타민A]
어두운 곳에서 시각 적응을 위해 필요
피부와 점막을 형성하고 기능을 유지하는데 필요
상피세포의 성장과 발달에 필요

[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[요오드]
갑상선 호르몬의 합성에 필요
에너지 생성에 필요
신경발달에 필요"
주식회사 노바렉스2공장,더팜 루테인,20060020008536,20200702,제조일로부터 2년,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요"
