제조사,제품명,신고번호,등록일,유통기한,기능성
(주)한국씨엔에스팜,라이코펜 활력 플러스,200400200073169,20240708,제조일로부터 24개월까지,"[토마토추출물] 항산화에 도움을 줄 수 있음

[비타민 B1] 탄수화물과 에너지 대사에 필요

[비타민 B2] 체내 에너지 생성에 필요

[비타민 B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요"
주식회사한미양행,라이코펜7 플러스,200400150831314,20200604,24개월,"[토마토추출물] 항산화에 도움을 줄 수 있음.
[비타민A] 어두운 곳에서 시각 적응을 위해 필요. 피부와 점막을 형성하고 기능을 유지하는데 필요. 상피세포의 성장과 발달에 필요.
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
[아연] 정상적인 면역기능에 필요. 정상적인 세포분열에 필요.
[셀레늄] 유해산소로부터 세포를 보호하는데 필요."
코스맥스바이오(주),라이코펜쏘팔메토옥타코사놀,200400200023551,20240105,제조일로부터 2년,"1) 옥타코사놀 함유 유지 : 지구력 증진에 도움을 줄 수 있음.
2) 쏘팔메토열매추출물 : 전립선 건강의 유지에 도움을 줄 수 있음.
3) 토마토추출물 : 항산화에 도움을 줄 수 있음.
4) 비타민B1 : 탄수화물과 에너지 대사에 필요.
5) 비타민B2 : 체내 에너지 생성에 필요.
6) 비타민B12 : 정상적인 엽산 대사에 필요.
7) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
8) 셀렌 : 유해산소로부터 세포를 보호하는데 필요."
콜마비앤에이치(주)음성공장,라이트닝 메모리,200600200032306,20220126,제조일로부터 24개월,"- EPA 및 DHA 함유 유지 : 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
- 비타민 A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
- 비타민 B1 : 탄수화물과 에너지 대사에 필요
- 비타민 B2 : 체내 에너지 생성에 필요
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
- 비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 나이아신 : 체내 에너지 생성에 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요
- 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
- 몰리브덴 : 산화·환원 효소의 활성에 필요
- 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여"
코스맥스엔비티(주),라이트스타트 올인원,200700170352730,20240621,제조일로부터 24개월,"[비타민 A]
어두운 곳에서 시각 적응을 위해 필요
피부와 점막을 형성하고 기능을 유지하는데 필요
상피세포의 성장과 발달에 필요

[비타민 D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[비타민 K]
정상적인 혈액응고에 필요
뼈의 구성에 필요

[베타카로틴]
어두운 곳에서 시각 적응을 위해 필요
피부와 점막을 형성하고 기능을 유지하는데 필요
상피세포의 성장과 발달에 필요

[비타민 E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민 B1]
탄수화물과 에너지 대사에 필요

[비타민 B2]
체내 에너지 생성에 필요

[나이아신]
체내 에너지 생성에 필요

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민 B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산]
세포와 혈액생성에 필요
태아 신경관의 정상 발달에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민 B12]
정상적인 엽산 대사에 필요

[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민 C]
결합조직 형성과 기능유지에 필요
철의 흡수에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[칼슘]
뼈와 치아 형성에 필요
신경과 근육 기능 유지에 필요
정상적인 혈액응고에 필요
골다공증발생 위험 감소에 도움을 줌

[마그네슘]
에너지 이용에 필요
신경과 근육 기능 유지에 필요

[철]
체내 산소운반과 혈액생성에 필요
에너지 생성에 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[구리]
철의 운반과 이용에 필요
유해산소로부터 세포를 보호하는데 필요

[셀레늄(또는 셀렌)]
유해산소로부터 세포를 보호하는데 필요

[요오드]
갑상선 호르몬의 합성에 필요
에너지 생성에 필요
신경발달에 필요

[망간]
뼈 형성에 필요
에너지 이용에 필요
유해산소로부터 세포를 보호하는데 필요

[크롬]
체내 탄수화물, 지방, 단백질 대사에 관여

[EPA 및 DHA 함유 유지]
혈중 중성지질 개선･혈행 개선･건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음"
주식회사 노바렉스,라이프닝 리셋 비타민&오메가3(Lifening Reset  Vitamin&Omega3),200400200083008,20240911,제조일로부터 24개월,"[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[엽산]세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[철] 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[EPA및DHA함유유지] 혈중 중성지질 개선･혈행 개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌"
(주)서흥,라이프앤진종합비타민미네랄키즈,20040020006789,20150522,제조일로부터 24개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민K]①정상적인 혈액응고에 필요②뼈의 구성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드]①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12]①정상적인 엽산 대사에 필요
 "
콜마비앤에이치(주)음성공장,라이프어스 인-스틱,200600200032422,20220523,제조일로부터 18개월 ,"- 프로바이오틱스 : 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
광동헬스바이오(주) 2공장,라이프에이드포르테,200400200141314,20201112,제조일로부터 24개월,"[은행잎추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요"
(주)한국씨엔에스팜,라이프케어 프로폴리스 아연,200400200071717,20161027,제조일로부터 24개월,"[프로폴리스추출물] ①항산화에 도움을 줄 수 있음 
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
주식회사 내츄럴엔,라이프토콜 요오드 영양제 아이오딘 60정,20200012016144,20231108,제조일로부터 24개월,"[셀렌]
유해산소로부터 세포를 보호하는데 필요

[요오드]
(가) 갑상선 호르몬의 합성에 필요
(나) 에너지 생성에 필요
(다) 신경발달에 필요

[아연]
(가) 정상적인 면역기능에 필요
(나) 정상적인 세포분열에 필요"
(주)세종바이오팜,라이프토콜 이뮨밸런스업 면역력,20190009105133,20220307,제조일로부터 24개월까지,"[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄] ①유해산소로부터 세포를 보호하는데 필요

[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[구리] ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요"
(주)서흥,라이프팩틴,20040020006799,20150522,제조일로부터 24개월,"칼슘 : (1) 뼈와 치아 형성에 필요 (2) 신경과 근육 기능 유지에 필요 (3) 정상적인 혈액응고에 필요 (4) 골다공증발생 위험 감소에 도움을 줌 
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
비타민E : (1) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
마그네슘 : (1) 에너지 이용에 필요 (2) 신경과 근육 기능 유지에 필요 
철 : (1) 체내 산소운반과 혈액생성에 필요 (2) 에너지 생성에 필요 
판토텐산 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요 
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요 
나이아신 : (1) 체내 에너지 생성에 필요 
비타민B6 : (1)단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
비타민B1 : (1) 탄수화물과 에너지 대사에 필요 
비타민B2 : (1) 체내 에너지 생성에 필요 
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌 
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요 
비오틴 : (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
요오드 : (1) 갑상선 호르몬의 합성에 필요 (2) 에너지 생성에 필요 (3) 신경발달에 필요 
비타민B12 : (1) 정상적인 엽산 대사에 필요"
