제품명,기능성,processed_text
마디락,"① 관절 및 연골건강에 도움을 줄 수 있음
①관절 및 연골 건강·피부보습에 도움을 줄 수 있음
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 관절 연골 피부 보습 줄 수 칼슘 인 뼈 골다공증 감소
마디마다관절채움,"① 관절 및 연골건강에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인 칼슘 인 뼈 골다공증 감소
마디마다관절채움,"① 관절 및 연골건강에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인 칼슘 인 뼈 골다공증 감소
마디마디관절튼튼,"① 관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 칼슘 인 뼈 골다공증 감소 뼈 치아 신경 근육 혈액 골다공증 감소
마디마디글루코사민,"
①관절 및 연골 건강에 도움",관절 연골
마디생,"[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움을 줄 수 있음 ②피부보습에 도움을 줄 수 있음
N-아세틸글루코사민 : 관절 및 연골건강에 도움.N-아세틸글루코사민 : 관절 및 연골건강에 도움.",틸글루 코 민 관절 연골 줄 수 피부 보습 줄 수 틸글루 코 민 관절 연골 틸글루 코 민 관절 연골
마디쎈,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
마디애 골드,"[NAG]
①관절 및 연골 건강·피부보습에 도움을 줄 수 있음

[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 피부 보습 줄 수 비타민 칼슘 인 뼈 골다공증 감소
마디척,"까마귀쪽나무열매주정추출물 : 관절건강에 도움을 줄 수 있음

비타민B6 :①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민B1 : ①탄수화물과 에너지 대사에 필요

비타민B2 : ①체내 에너지 생성에 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",까마귀쪽나무 주정 물 관절 줄 수 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 비타민 칼슘 인 뼈 골다공증 감소
마디튼튼 뮤코다당단백 콘드로이친,"[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[뮤코다당ㆍ단백]
관절 및 연골건강에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 뮤 코다 단백 관절 연골 줄 수
마디팔팔 뼈관절화인,"① 관절 및 연골건강에 도움을 줄 수 있음

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①관절 및 연골건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 뼈 치아 신경 근육 혈액 골다공증 감소 관절 연골 줄 수 칼슘 인 뼈 골다공증 감소
마라톤,"[글루코사민 제품]①관절 및 연골 건강에 도움
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
",글루코사민 관절 연골 비타민 철 산소 비타민 산소 나이아신 에너지 생 아연 면역 비타민 곳 피부 점막 상피세포 엽산 혈액 생 태아 경관 혈액 시스테인
마시는 관절건강 MSM,① 관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
마이니 천년관절 강(强),"①관절 및 연골건강에 도움을 줄 수 있음
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
①정상적인 엽산 대사에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①탄수화물과 에너지 대사에 필요
①체내 에너지 생성에 필요
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",관절 연골 줄 수 에너지 신경 근육 칼슘 인 뼈 골다공증 감소 뼈 에너지 산소 엽산 단백질 아미노산 혈액 시스테인 에너지 에너지 생 혈액 생 태아 경관 혈액 시스테인
마이니 천년관절 보(補),관절건강에 도움을 줄 수 있음,관절 줄 수
"마이코드 엠에스엠 2,000mg",관절 및 연골건강에 도움을 줄 수 있음,관절 연골 줄 수
마이핏 V 관절연골 콘드로이친 뮤코다당단백 1200,"[뮤코다당·단백] 관절 및 연골건강에 도움을 줄 수 있음
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요",뮤 코다 단백 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 혈액 뼈 구성 망간 뼈 에너지 산소
만년 관절 MSM,"① 관절 및 연골건강에 도움을 줄 수 있음

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 뼈 치아 신경 근육 혈액 골다공증 감소
만년관절MSM,"[엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)] 관절 및 연골건강에 도움을 줄 수 있음

[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",엠에스 엠 디메틸 설폰 관절 연골 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
맘스타민 퍼스트케어 콘드로이친 뮤코다당단백 1200 플러스,"관절 및 연골건강에 도움을 줄 수 있음

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 뼈 에너지 산소 칼슘 인 뼈 골다공증 감소
매일 관절,"① 관절 및 연골건강에 도움을 줄 수 있음

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",관절 연골 줄 수 뼈 치아 신경 근육 혈액 골다공증 감소
매일매일 관절MSM,"[엠에스엠(MSM)] 관절 및 연골건강에 도움을 줄 수 있음
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌 ",엠에스 엠 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
매일매일 관절건강,"[엠에스엠(MSM)]① 관절 및 연골건강에 도움을 줄 수 있음

[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",엠에스 엠 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소
매일습관 N-아세틸글루코사민,"[N-아세틸글루코사민] 관절 및 연골건강에 도움을 줄 수 있음.
[칼슘] 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌.
[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요.
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",틸글루 코 민 관절 연골 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 아연 면역
맥스 관절튼튼 MSM,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

① 관절 및 연골건강에 도움을 줄 수 있음",칼슘 인 뼈 골다공증 감소 면역 관절 연골 줄 수
맥스놀NAG,"[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움
[비타민E]①유해산소로부터 세포를 보호하는데 필요
",틸글루 코 민 관절 연골 비타민 산소
머슬파워 부스터,"1) 오미자추출물 : 근력 개선에 도움을 줄 수 있음, 관절건강에 도움을 줄 수 있음.
2) 비타민B2 : 체내 에너지 생성에 필요.
3) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
4) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
5) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
6) 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여.",오미자 물 근력 줄 수 관절 줄 수 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 아연 면역 크롬 지방 단백질 관여
멀티 액티브 뼈N관절 플러스,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①관절 및 연골 건강·피부보습에 도움을 줄 수 있음

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",칼슘 인 뼈 골다공증 감소 관절 연골 피부 보습 줄 수 에너지 신경 근육 면역 뼈 치아 신경 근육 혈액 골다공증 감소
멀티비타민 데메테르 포 우먼,"[엠에스엠(MSM)]
①관절 및 연골건강에 도움을 줄 수 있음
[칼슘]
①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌
[마그네슘]
①에너지 이용에 필요 ②신경과 근육 기능 유지에 필요
[비타민E]
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민C]
①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]
①체내 에너지 생성에 필요
[크롬]
①체내 탄수화물, 지방, 단백질 대사에 관여
[판토텐산]
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1]
①탄수화물과 에너지 대사에 필요
[아연]
①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[비타민B2]
①체내 에너지 생성에 필요
[비오틴]
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민A]
①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
[비타민B12]
①정상적인 엽산 대사에 필요
[구리]
①철의 운반과 이용에 필요 ②유해산소로부터 세포를 보호하는데 필요
[셀렌]
①유해산소로부터 세포를 보호하는데 필요
[망간]
①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[엽산]
①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",엠에스 엠 관절 연골 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 비타민 항산화 산소 비타민 철 항산화 산소 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 크롬 지방 단백질 관여 판토텐산 지방 단백질 에너지 생 비타민 에너지 아연 면역 비타민 에너지 생 비오틴 지방 단백질 에너지 생 비타민 곳 피부 점막 상피세포 비타민 엽산 구리 철 운반 산소 셀렌 산소 망간 뼈 에너지 산소 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인
