제품명,기능성,processed_text
데일리컷 비움 다이어트,"①배변활동 원활에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",배변 줄 수 항산화 체지방 감소 콜레스테롤 줄 수 철 산소 면역 지방 단백질 에너지 생 산소 혈액 생 태아 경관 혈액 시스테인
데일리코어 가르시니아 다이어트,"- 가르시니아 캄보지아 추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 D : (가) 칼슘과 인이 흡수되고 이용되는데 필요,  (나) 뼈의 형성과 유지에 필요, (다) 골다공증발생 위험 감소에 도움을 줌
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : (가) 세포와 혈액생성에 필요, (나) 태아 신경관의 정상 발달에 필요, (다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요",캄보지 물 지방 체지방 감소 줄 수 비타민 엽산 비타민 칼슘 인 뼈 골다공증 감소 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 셀렌 산소
데일리코어 녹차카테킨 다이어트,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",항산화 체지방 감소 콜레스테롤 줄 수 에너지 에너지 생 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 뼈 에너지 산소
데일리코어 슬림컷&간케어,"[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[밀크씨슬(카르두스마리아누스)추출물]간 건강에 도움을 줄 수 있음
[옥타코사놀함유유지] 지구력 증진에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 밀크 슬 카르 스마 리아 누스 물 간 줄 수 옥 타코 놀 지구력 줄 수
덴마크 유산균이야기 다이어트,"[L.curvatus HY7601와 L.plantarum KY1032의 프로바이오틱스 복합물(기능성원료인정 제2019-4호)] 

(국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat

[프로바이오틱스] ①유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",프로바이오틱스 복합 물 원료 인정 호 체지방 감소 줄 수 프로바이오틱스 유산균 균 배변 장 줄 수
도도하게 빼드림,[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,아캄 보지 물 지방 체지방 감소 줄 수
도도한 다이어트,"[가르시니아캄보지아추출물]
①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
",아캄 보지 물 지방 체지방 감소 줄 수
도둑다이어트 데이타임(Day Time Thief),"[키토산 제품]혈중 콜레스테롤 개선에 도움을 줄 수 있음, 체지방감소에 도움을 줄 수 있음
",키토산 콜레스테롤 줄 수 체지방 감소 줄 수
도둑다이어트 버닝타임 (Burning Time Petty Thief),"[돌외잎주정추출분말]체지방 감소에 도움을 줄 수 있음(생리활성기능 2등급)
",돌외잎 주정 분말 체지방 감소 줄 수 생리 활
도둑다이어트 야,체지방 감소에 도움을 줄 수 있음(생리활성기능 2등급),체지방 감소 줄 수 생리 활
도둑다이어트 오,체지방 감소에 도움을 줄 수 있음(생리활성기능 2등급),체지방 감소 줄 수 생리 활
도둑다이어트 조,"①혈중 콜레스테롤 개선에 도움을 줄 수 있음
②체지방 감소에 도움을 줄 수 있음",콜레스테롤 줄 수 체지방 감소 줄 수
도둑다이어트 포스콜린,"①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요,[콜레우스 포스콜리 추출물] 체지방 감소에 도움을 줄 수 있음(생리활성기능 2등급)
[셀레늄(또는 셀렌)] 유해산소로부터 세포를 보호하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요",에너지 에너지 생 단백질 아미노산 혈액 시스테인 산소 지방 단백질 에너지 생 콜 레우스 포스 콜리 물 체지방 감소 줄 수 생리 활 셀레늄 셀렌 산소 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
돌외에 빠졌었다,"[돌외잎주정추출분말]
(국문) 체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)
(영문) May help reduce body fat mass(Other function claim 2 grade)

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[나이아신] ①체내 에너지 생성에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",돌외잎 주정 분말 체지방 감소 줄 수 생리 활 비타민 철 항산화 산소 비타민 에너지 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 비타민 에너지 생 비타민 칼슘 인 뼈 골다공증 감소
돌외에 빠지다,"[돌외잎주정추출분말(기능성원료인정 제 2013-8호)]
(국문) 체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)
(영문) May help reduce body fat mass(Other function claim 2 grade)

[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민B1] 탄수화물과 에너지 대사에 필요

[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B2] 체내 에너지 생성에 필요

[나이아신] 체내 에너지 생성에 필요

[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌

[철]
①체내 산소운반과 혈액생성에 필요 ②에너지 생성에 필요

[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여",돌외잎 주정 분말 원료 인정 호 체지방 감소 줄 수 생리 활 비타민 철 항산화 산소 비타민 에너지 판토텐산 지방 단백질 에너지 생 비타민 에너지 생 나이아신 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 철 산소 운반 혈액 생 에너지 생 크롬 지방 단백질 관여
돌외잎그린다이어트,"* 돌외잎주정추출분말
① 체지방 감소에 도움을 줄 수 있음(생리활성기능 2등급) [May help reduce body fat mass.(Other function claime 2 grade.)]

* 마그네슘
① 에너지 이용에 필요
② 신경과 근육 기능 유지에 필요

* 비타민C
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 유해산소로부터 세포를 보호하는데 필요
④ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

* 비타민D
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌

* 엽산
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 칼슘
① 뼈와 치아 형성에 필요
② 신경과 근육 기능 유지에 필요
③ 정상적인 혈액응고에 필요
④ 골다공증발생 위험 감소에 도움을 줌",돌외잎 주정 분말 체지방 감소 줄 수 생리 활 마그네슘 에너지 신경 근육 비타민 철 산소 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
돌외잎주정추출분말,"[돌외잎주정추출분말]체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)
 ",돌외잎 주정 분말 체지방 감소 줄 수 생리 활
동마니,"①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",콜레스테롤 배변 줄 수 지방 체지방 감소 줄 수
두링킹 다이어트 자몽맛,"[자몽추출물등복합물] (국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[나이아신] ①체내 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B12] ①정상적인 엽산 대사에 필요",자몽 물등 복합 물 체지방 감소 줄 수 비타민 철 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산
두링킹 다이어트 청포도맛,"[자몽추출물등복합물]
(국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat
[비타민C]
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신]
①체내 에너지 생성에 필요
[판토텐산]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1]
(1) 탄수화물과 에너지 대사에 필요
[비타민B2]
(1) 체내 에너지 생성에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민12]
(1) 정상적인 엽산 대사에 필요
[바나바잎 추출물]
①식후 혈당상승 억제에 도움을 줄 수 있음",자몽 물등 복합 물 체지방 감소 줄 수 비타민 철 항산화 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 바나바 잎 물 식후 혈당 상승 줄 수
두빼빼 골드 플러스,①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌,지방 체지방 감소
두빼빼 체인지업,"[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산]  (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] ①체내 에너지 생성에 필요
[비타민B2] (1) 체내 에너지 생성에 필요
[비타민B1] (1) 탄수화물과 에너지 대사에 필요
[댕댕이나무열매(허니베리)추출분말] (국문) ① 비알콜성 간 손상으로부터 간 건강에 도움을 줄 수 있음, ② 체지방 감소에 도움을 줄 수 있음
(영문) ① May help to liver health by non-alcoholic liver injury, ② May help to reduce body fat",아연 면역 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 비타민 에너지 생 비타민 에너지 댕댕 이나무 열매 허니 베리 분말 비 알콜 간 손상 간 줄 수 체지방 감소 줄 수
