제품명,기능성,processed_text
블루션,"[EPA및DHA함유유지] 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[코엔자임Q10] 항산화·높은 혈압 감소에 도움을 줄 수 있음
[홍국] 혈중 콜레스테롤 개선에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[바나바잎추출물] 식후 혈당상승 억제에 도움을 줄 수 있음
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[나이아신] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] 갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경발달에 필요",중성 지질 혈행 기억 눈 눈 줄 수 비타민 철 항산화 산소 코엔자임 항산화 혈압 감소 줄 수 홍국 콜레스테롤 줄 수 아연 면역 셀렌 산소 바나바 잎 물 식후 혈당 상승 줄 수 크롬 지방 단백질 관여 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 비타민 항산화 산소 비타민 혈액 뼈 구성 망간 뼈 에너지 산소 비타민 엽산 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인 요오드 갑상선 호르몬 에너지 생
블루션 프리미엄,"[EPA및DHA함유유지]혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[코엔자임Q10]①항산화·높은 혈압 감소에 도움을 줄 수 있음
[홍국]①혈중 콜레스테롤 개선에 도움을 줄 수 있음
[바나바잎추출물]①식후 혈당상승 억제에 도움을 줄 수 있음
[비타민 C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌]①유해산소로부터 세포를 보호하는데 필요
[크롬](1) 체내 탄수화물, 지방, 단백질 대사에 관여
[나이아신]①체내 에너지 생성에 필요
[비타민 B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 E]항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 B2](1) 체내 에너지 생성에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민 B12](1) 정상적인 엽산 대사에 필요
[비타민 D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드]①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요",중성 지질 혈행 기억 눈 눈 줄 수 코엔자임 항산화 혈압 감소 줄 수 홍국 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수 비타민 철 항산화 산소 아연 면역 셀렌 산소 크롬 지방 단백질 관여 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 항산화 산소 비타민 에너지 생 망간 뼈 에너지 산소 비타민 엽산 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인 요오드 갑상선 호르몬 에너지 생
블루알티지오메가3-E,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 비타민 항산화 산소
블리스베리 퓨어헬스 콜레스테롤 케어 K Blissberry Purehealth Cholesterol Care K,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
[홍국] 혈중 콜레스테롤 개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 줄 수 홍국 콜레스테롤 줄 수 비타민 항산화 산소
비-움랩 콜레스테롤,①혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음,콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수
비:너지 감마리놀렌산,혈중 콜레스테롤 개선 · 혈행개선 · 월경전 변화에 의한 불편한 상태 개선 · 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음.,콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수
비:너지 식물성 알티지 오메가3,"혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 줄 수 눈 눈 줄 수 항산화 산소
비:너지 식물성 알티지 오메가3,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 눈 눈 줄 수 비타민 항산화 산소
비:너지 식물성오메가3,"[EPA 및 DHA 함유 유지]혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음. 
[비타민E] 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 줄 수 비타민 산소
비:너지 은행잎,①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음,기억 줄 수 혈행 줄 수
비:너지 은행잎,"[은행잎추출물]
기억력 개선·혈행 개선에 도움을 줄 수 있음",은행 잎 물 기억 혈행 줄 수
비건 식물성 초임계 rTG 오메가3 1000,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선, 혈행 개선, 기억력 개선, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 비타민 항산화 산소
비건 식물성 초임계 알티지 오메가3,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선, 혈행 개선, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 눈 눈 줄 수 비타민 항산화 산소
비건 알티지 오메가3 700,"1) EPA 및 DHA 함유유지 : 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
2) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 눈 눈 줄 수 비타민 항산화 산소
비건 오메가3,혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,중성 지질 혈행 기억 눈 눈 줄 수
비건 초임계 식물성 알티지 오메가3,"[EPA 및 DHA 함유 유지]
혈중 중성지질 개선･혈행 개선･건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음",중성 지질 혈행 눈 눈 줄 수
비건 초임계 식물성 알티지 오메가3 프리미엄,"[EPA 및 DHA 함유 유지]
혈중 중성지질 개선•혈행 개선•기억력 개선•건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음",중성 지질 혈행 기억 눈 눈 줄 수
비건 초임계 식물성 알티지오메가3,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선, 혈행 개선, 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 눈 눈 줄 수 비타민 항산화 산소
비겐닥터나토키나제," 나토균배양분말-혈행 개선에 도움을 줄 수 있음(생리활성기능 2등급)
 바나바잎추출물-식후 혈당상승 억제에 도움을 줄 수 있음 ",나토 균배 분말 혈행 줄 수 생리 활 바나바 잎 물 식후 혈당 상승 줄 수
비답,"①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①유해산소로부터 세포를 보호하는데 필요",기억 줄 수 혈행 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인 산소
비닷데이,"1) 녹차추출물 : 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음.
2) 감마리놀렌산 함유 유지 : 혈중 콜레스테롤 개선·혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과반응 에 의한 피부상태 개선에 도움을 줄 수 있음.
3) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
4) 비타민E : 유해산소로부터 세포를 보호하는데 필요.
5) 비타민K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요. 
6) 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요.",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 반응 피부 상태 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 산소 비타민 혈액 뼈 구성 철 산소 운반 혈액 생 에너지 생
비마이타민 낮밤 멀티팩 맨,"[셀레늄]유해산소로부터 세포를 보호하는데 필요
[철](가) 체내 산소운반과 혈액생성에 필요(나) 에너지 생성에 필요
[비타민D](가) 칼슘과 인이 흡수되고 이용되는데 필요(나) 뼈의 형성과 유지에 필요(다) 골다공증발생 위험 감소에 도움을 줌
[요오드](가) 갑상선 호르몬의 합성에 필요(나) 에너지 생성에 필요(다) 신경발달에 필요
[비타민A] (가) 어두운 곳에서 시각 적응을 위해 필요(나) 피부와 점막을 형성하고 기능을 유지하는데 필요(다) 상피세포의 성장과 발달에 필요
[비타민K] (가) 정상적인 혈액응고에 필요(나) 뼈의 구성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] (가) 단백질 및 아미노산 이용에 필요(나) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신] 체내 에너지 생성에 필요
[옥타코사놀 함유 유지] 지구력 증진에 도움을 줄 수 있음
[엽산 ] (가) 세포와 혈액생성에 필요(나) 태아 신경관의 정상 발달에 필요(다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민C] (가) 결합조직 형성과 기능유지에 필요(나) 철의 흡수에 필요(다) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[칼슘](가) 뼈와 치아 형성에 필요(나) 신경과 근육 기능 유지에 필요(다) 정상적인 혈액응고에 필요(라) 골다공증발생 위험 감소에 도움을 줌
[밀크씨슬(카르두스 마리아누스)추출물]	간 건강에 도움을 줄 수 있음
[마그네슘] (가) 에너지 이용에 필요(나) 신경과 근육 기능 유지에 필요
[몰리브덴] 산화･환원 효소의 활성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[아연] (가) 정상적인 면역기능에 필요(나) 정상적인 세포분열에 필요
[망간] (가) 뼈 형성에 필요(나) 에너지 이용에 필요(다) 유해산소로부터 세포를 보호하는데 필요
[구리] (가) 철의 운반과 이용에 필요(나) 유해산소로부터 세포를 보호하는데 필요
[EPA 및 DHA 함유 유지] (가)혈중 중성지질 개선･혈행 개선에 도움을 줄 수 있음(나)건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음 
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",셀레늄 산소 철 산소 운반 혈액 생 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 요오드 갑상선 호르몬 에너지 생 비타민 곳 피부 점막 상피세포 비타민 혈액 뼈 구성 비타민 엽산 판토텐산 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 옥 타코 놀 지구력 줄 수 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 철 항산화 산소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 밀크 슬 카르 스 마리 아누 스 물 간 줄 수 마그네슘 에너지 신경 근육 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여 아연 면역 망간 뼈 에너지 산소 구리 철 운반 산소 중성 지질 혈행 줄 수 눈 눈 줄 수 비타민 항산화 산소
