제품명,기능성,processed_text
데일리코어 루테인지아잔틴 아스타잔틴,"[루테인지아잔틴복합추출물(기능성원료인정제2018-11호)]
(국문) 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈건강에 도움을 줄 수 있음
(영문) May help the eye health by maintaining the density of macular pigments which can be decreased by aging
[헤마토코쿠스 추출물]
①눈의 피로도 개선에 도움을 줄 수 있음",루테 인지 잔틴 복합 물 원료 정제 호 노화 감소 수 황반 색소 밀도 눈 줄 수 헤 마토 코 쿠스 물 눈 피로 줄 수
데일리홍삼진액플러스,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음.,면역 피로 혈액 기억 항산화 줄 수
도X움랩 눈건강,"[EPA 및 DHA 함유 유지]①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스추출물]①눈의 피로도 개선에 도움을 줄 수 있음
[비타민E]①유해산소로부터 세포를 보호하는데 필요
,[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요",중성 지질 혈행 줄 수 눈 눈 줄 수 헤 마토 코 쿠스 물 눈 피로 줄 수 비타민 산소 아연 면역 비타민 곳 피부 점막 상피세포
독도이뮨 홍삼 멀티비타민 미네랄,"[홍삼] 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

[비타민 C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민 B1] 탄수화물과 에너지 대사에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민 B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",홍삼 면역 피로 혈액 기억 항산화 줄 수 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 에너지 아연 면역 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 크롬 지방 단백질 관여 망간 뼈 에너지 산소 비타민 단백질 아미노산 혈액 시스테인
돌피니 키즈홍삼젤리,"1) 홍삼 : ①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
2) 아연 : ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
3) 나이아신 : 체내 에너지 생성에 필요
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 아연 면역 나이아신 에너지 생
동결건조태극삼농축액분말(원료),"(가) 면역력 증진·피로개선·뼈 건강에 도움을 줄 수 있음
(나) 간 건강에 도움을 줄 수 있음[1) (2) (다)의 제조방법에 한함]",면역 피로 뼈 줄 수 간 줄 수 방법 함
동결건조홍삼농축액분말(원료)," 면역력 증진･피로개선･혈소판 응집억제를 통한 혈액흐름･기억력 개선･항산화･갱년기 여성의 건강에 도움을 줄 수 있음
",면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
동영제 눈건강 헤마토코쿠스,"1) 헤마토코쿠스추출물 : 눈의 피로도 개선에 도움을 줄 수 있음. 
2) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요",헤 마토 코 쿠스 물 눈 피로 줄 수 비타민 곳 피부 점막 상피세포
동영제 면역강화 발효홍삼 캡슐,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
동영제 피로개선 멀티비타민 플러스 ,"스트레스로 인한 피로개선에 도움을 줄 수 있음.

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 엽산 대사에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요",스트레스 피로 줄 수 철 산소 칼슘 인 뼈 골다공증 감소 산소 에너지 에너지 생 에너지 생 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인 엽산 지방 단백질 에너지 생 지방 단백질 에너지 생 에너지 신경 근육 면역 산소
동영제 혜안,"[EPA 및 DHA 함유 유지]
혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[마리골드꽃추출물]
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스 추출물]
눈의 피로도 개선에 도움을 줄 수 있음
[비타민A]
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]
유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 헤 마토 코 쿠스 물 눈 피로 줄 수 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비타민 산소
동원천지인꼬마버스타요어린이홍삼,[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름.기억력 개선.항산화에 도움을 줄 수 있음.,홍삼 면역 피로 혈액 기억 항산화 줄 수
동원천지인꼬마버스타요어린이홍삼,"[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름, 기억력 개선, 항산화에 도움을 줄 수 있음.",홍삼 면역 피로 혈액 기억 항산화 줄 수
동의삼 6년근 홍삼정 골드,"1) 면역력증진
2) 피로개선 
3) 혈소판 응집억제를 통한 혈액 흐름
4) 기억력개선 
5) 항산화",면역 피로 혈액 기억 항산화
동일발효태극삼농축액,"[인삼제품]①면역력 증진②피로개선에 도움을 줄 수 있음
",인삼 면역 피로 줄 수
동일발효태극삼캅셀,"[인삼제품]①면역력 증진②피로개선에 도움을 줄 수 있음
",인삼 면역 피로 줄 수
동일발효홍삼캅셀,"[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름에 도움④기억력 개선에 도움을 줄 수 있음
",홍삼 면역 피로 혈액 기억 줄 수
동지음 6년근 고려홍삼정 진액스틱,①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
두나미스홍삼정,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",홍삼 면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수 아연 면역
두드림 간건강드림,"스트레스로 인한 피로개선에 도움을 줄 수 있음.

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

① 간 건강에 도움을 줄 수 있음",스트레스 피로 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인 면역 간 줄 수
뒤끝있는 홍삼정,면역력증진•피로개선•혈소판 응집억제를 통한 혈액흐름•기억력 개선•항산화•갱년기 여성의 건강에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 갱년기 여성 줄 수
뒤끝있는홍삼정,①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음,면역 줄 수 피로 줄 수 혈액 줄 수 기억 줄 수 항산화 줄 수
듀(Dew),면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화 줄 수
듀라맨(DURAMAN),"[홍경천 추출물] 스트레스로 인한 피로 개선에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[옥타코사놀 함유 유지] 지구력 증진에 도움을 줄 수 있음
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요",홍 경천 물 스트레스 피로 줄 수 나이아신 에너지 생 아연 면역 옥 타코 놀 지구력 줄 수 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
듀썸 헬씨 올타 청춘보감,"홍삼 : ①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

밀크씨슬(카르두스 마리아누스) 추출물 : 간 건강에 도움을 줄 수 있음",홍삼 면역 피로 혈액 기억 항산화 줄 수 밀크 슬 카르 스 마리 아누 스 물 간 줄 수
듀얼밸런스 루테인아스타잔틴,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스 추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[비타민 E]  항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연]  (가) 정상적인 면역기능에 필요
           (나) 정상적인 세포분열에 필요
[비타민 A] (가) 어두운 곳에서 시각 적응을 위해 필요
           (나) 피부와 점막을 형성하고 기능을 유지하는데 필요
           (다) 상피세포의 성장과 발달에 필요",마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 헤 마토 코 쿠스 물 눈 피로 줄 수 비타민 항산화 산소 아연 면역 비타민 곳 피부 점막 상피세포
듀오랩 바이옴 플러스 굿데이 릴렉스 테아닌,"[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[홍경천추출물] 스트레스로 인한 피로개선에 도움을 줄 수 있음 
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요",테아닌 스트레스 긴장 완화 줄 수 홍 물 스트레스 피로 줄 수 마그네슘 에너지 신경 근육
듀오랩 바이옴 플러스 레드업 홍삼 비타민B 컴플렉스,"[홍삼] 면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",홍삼 면역 피로 혈액 기억 항산화 줄 수 나이아신 에너지 생 비타민 에너지 비타민 에너지 생 판토텐산 지방 단백질 에너지 생
