제품명,기능성,processed_text
디센큐 비(dixenQ B),"[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
[비타민B1] ①탄수화물과 에너지 대사에 필요
[비타민B2] ①체내 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인
디센큐 에이치(dixenQ H),"
[차전자피식이섬유] ①배변활동 원활에 도움을 줄 수 있음
[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음
",피 식이섬유 배변 줄 수 녹차 물 항산화 체지방 감소 콜레스테롤 줄 수
디에떼 녹차추출물,①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음,항산화 체지방 감소 콜레스테롤 줄 수
디엑스 화이버,①콜레스테롤 개선에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음,콜레스테롤 줄 수 배변 줄 수
디자인포 다이어트,"[차전자피식이섬유] ①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음
[가르시니아캄보지아추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",피 식이섬유 콜레스테롤 배변 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
디투,"[차전자피식이섬유] 혈중 콜레스테롤 개선․배변활동 원활에 도움을 줄 수 있음 
[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",피 식이섬유 콜레스테롤 배변 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
디투에스디노보엑스화이버,"①콜레스테롤 개선②배변활동 원활

①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ",콜레스테롤 배변 유산균 균 줄 수 배변 줄 수
디투에이치,①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음,항산화 체지방 감소 콜레스테롤 줄 수
디티비티,"혈중 콜레스테롤 개선에 도움을 줄 수 있음
",콜레스테롤 줄 수
딥트3일,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌

①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음",지방 체지방 감소 콜레스테롤 배변 줄 수
딥트3일 스트롱 업,"①혈중 콜레스테롤 개선·배변활동 원활에 도움을 줄 수 있음

①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",콜레스테롤 배변 줄 수 지방 체지방 감소 줄 수
딥트3일 텐션,"①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①배변활동 원활에 도움을 줄 수 있음

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",항산화 체지방 감소 콜레스테롤 줄 수 철 항산화 산소 산소 면역 배변 줄 수 지방 단백질 에너지 생
딥트3일 혈당 다이어트 녹차 카테킨 바나바 혈당컷,"(1) 기능성 내용 : 항산화･체지방 감소･혈중 콜레스테롤 개선에 도움을 줄 수 있음

① 식후 혈당상승 억제에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

(1) 단백질 및 아미노산 이용에 필요
(2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

(1) 뼈 형성에 필요
(2) 에너지 이용에 필요
(3) 유해산소로부터 세포를 보호하는데 필요

(1) 유해산소로부터 세포를 보호하는데 필요",내용 항산화 체지방 감소 콜레스테롤 줄 수 식후 혈당 상승 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인 에너지 생 지방 단백질 에너지 생 뼈 에너지 산소 산소
따스할궁,"[감마리놀렌산 함유 유지]혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
[대두이소플라본]①뼈 건강에 도움을 줄 수 있음.
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 소 뼈 줄 수 비타민 산소 비타민 칼슘 인 뼈 골다공증 감소
띵똥 부드럽게,"[차전자피식이섬유] 혈중 콜레스테롤 개선, 배변활동 원활에 도움을 줄 수 있음",피 식이섬유 콜레스테롤 배변 줄 수
띵똥 차전자피 가르시니아 환,"[차전자피식이섬유] 혈중 콜레스테롤 개선, 배변활동 원활에 도움을 줄 수 있음
[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",피 식이섬유 콜레스테롤 배변 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
라라 감마리놀렌산 보라지유,"혈중 콜레스테롤 개선･혈행개선･월경전 변화에 의한 불편한 상태 개선･면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 항산화 산소
라라파이노스,"[감마리놀렌산]①혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부과 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소
라엘 밸런스 월경케어 보라지유,"[감마리놀렌산 함유 유지] 
①혈중 콜레스테롤 개선 • 혈행개선에 도움을 줄 수 있음
②월경전 변화에 의한 불편한 상태 개선에 도움을 줄 수 있음 
③면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
[대두이소플라본] 
① 뼈 건강에 도움을 줄 수 있음
[비타민 D] 
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌
[비타민 E] 
① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",감마 리놀렌산 콜레스테롤 혈행 줄 수 경전 변화 상태 줄 수 면역 과민반응 피부 상태 줄 수 소 뼈 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소
라이블링 뺄리핏 차전자피,- 차전자피식이섬유 : 혈중 콜레스테롤 개선･배변활동 원활에 도움을 줄 수 있음,피 식이섬유 콜레스테롤 배변 줄 수
라이트 컷,"[녹차추출물] 항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음.
[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌.
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 아캄 보지 물 지방 체지방 감소 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생
라이트 컷 + 13,"탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 체내 탄수화물, 지방, 단백질 대사에 관여",지방 체지방 감소 줄 수 항산화 체지방 감소 콜레스테롤 줄 수 칼슘 인 뼈 골다공증 감소 항산화 산소 에너지 에너지 생 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인 지방 단백질 에너지 생 철 항산화 산소 지방 단백질 관여
라이프앤진 이소플라본플러스,"①뼈 건강에 도움을 줄 수 있음.

(감마리놀렌산 함유 유지)①혈중 콜레스테롤 개선·혈행개선·피부상태 개선·월경전 변화에 의한 불편한 상태 개선·면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음",뼈 줄 수 감마 리놀렌산 콜레스테롤 혈행 피부 상태 경전 변화 상태 면역 과민반응 피부 상태 줄 수
라이화이버,"[차전자피 제품]①혈중 콜레스테롤 개선에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음
",차 피 콜레스테롤 줄 수 배변 줄 수
라인앤데이 올인원 다이어트 키토산,"[키토산] 혈중 콜레스테롤 개선에 도움을 줄 수 있음. 체지방 감소에 도움을 줄 수 있음.
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요. 뼈의 형성과 유지에 필요. 골다공증발생 위험 감소에 도움을 줌.
[비타민B2] 체내 에너지 생성에 필요.
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
[비타민B6] 단백질 및 아미노산 이용에 필요. 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",키토산 콜레스테롤 줄 수 체지방 감소 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 아연 면역
라인앤데이 올인원 다이어트 키토산,"[키토산] ①혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",키토산 콜레스테롤 체지방 감소 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 철 산소 비타민 칼슘 인 뼈 골다공증 감소 비오틴 지방 단백질 에너지 생 판토텐산 지방 단백질 에너지 생 마그네슘 에너지 신경 근육 아연 면역
라인컷에스,"[녹차추출물] ①항산화·체지방 감소·혈중 콜레스테롤 개선에 도움을 줄 수 있음

[바나바잎 추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음",녹차 물 항산화 체지방 감소 콜레스테롤 줄 수 바나바 잎 물 식후 혈당 상승 줄 수
라파플러스키토산,[키토산 제품]1. 콜레스테롤 개선  ,키토산 콜레스테롤
락토핏 화이버,"프로바이오틱스

① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ② 배변활동 원활에 도움을 줄 수 있음 ③ 장 건강에 도움을 줄 수 있음

차전자피식이섬유

① 혈중 콜레스테롤 개선에 도움을 줄 수 있음 ② 배변활동 원활에 도움을 줄 수 있음

아연

① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수 피 식이섬유 콜레스테롤 줄 수 배변 줄 수 아연 면역
